video_id,title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment
v=F18shmiDHWc,27 UNEXPECTEDLY SMART WOMEN'S REPAIR SECRETS,1460,721,1436531,44,6,1,5,0,0,7.333333333333333,1,1,0.2142857142857142
v=20iFJNON7Zg,7 SECRETS MEN NEVER TELL,1460,457,11099301,24,5,0,4,0,0,4.8,1,1,0.0
v=HXOXKRqiqGs,32 LIFECHANGING WAYS TO USE EVERYDAY OBJECTS,1460,1020,676958,44,7,0,6,0,1,6.285714285714286,1,1,-0.2
v=0DI9HkQbofM,30 TOTALLY CRAZY HACKS THAT'LL CHANGE YOUR LIFE FOREVER,1460,1380,25855718,55,9,1,8,0,2,6.111111111111111,1,1,-0.6
v=YtnIZv1NPZE,15 HEALTH PROBLEMS YOUR BODY WARNS YOU ABOUT,1460,1200,93881,44,8,0,7,0,3,5.5,1,1,0.0
v=in38hdbRiVo,26 EASY TRICKS IF YOU'RE TOO LAZY TO CLEAN,1460,900,3712039,42,9,1,8,0,4,4.666666666666667,1,1,0.1833333333333333
v=tD-o0MmenKk,11 SECRETS TO MAKE YOUR SKIN HEALTHY AND SHINY,1460,900,160570,46,9,0,8,0,3,5.111111111111111,1,1,0.5
v=bKYk4zTYnCw,THE 15 BEST GEEKS' LIFE HACKS,1460,900,295159,29,6,1,5,0,1,4.833333333333333,1,0,1.0
v=8t4i4SVA4Lk,22 MOST INSANE BEAUTY HACKS THAT WORK MAGIC,1460,1080,994316,43,8,0,7,0,2,5.375,1,1,0.0
v=0CUhg2qCGTI,22 INGENIOUS WOMEN'S TRICKS YOU HAD NO IDEA ABOUT,1460,1260,194796,49,9,1,8,0,4,5.444444444444445,1,1,0.5
v=GY6bFGzazcs,16 CUTEST DIYs YOU'VE EVER SEEN ON THE INTERNET,1460,893,7135822,47,9,1,7,0,3,5.222222222222222,1,1,0.0
v=JV18EbqbWmI,21 MORNING HACKS TO MAKE YOUR DAY BETTER,1460,960,5650290,40,8,0,7,0,2,5.0,1,1,0.5
v=6TXKHPJeqzo,23 GENIUS HOME HACKS TO MAKE YOUR LIFE SIMPLER,1460,1080,1747866,46,9,0,8,0,2,5.111111111111111,1,1,0.0
v=8o5yZK13bJ4,21 BRILLIANT BACK TO SCHOOL HACKS,1460,900,4578029,33,6,0,5,0,1,5.5,1,1,0.45
v=dis3DaBZyks,13 BEST TIPS TO RAISE A CREATIVE CHILD,1460,1020,350135,38,8,0,7,0,2,4.75,1,1,0.75
v=-qiOvp1YSJo,32 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE PURE MAGIC,1460,900,1474702,53,9,0,8,0,1,5.888888888888889,1,1,0.3825396825396825
v=vLnd_63KVGM,26 BRILLIANT EVERYDAY HACKS THAT ACTUALLY WORK,1460,900,4796133,46,7,0,6,0,1,6.571428571428571,1,1,0.2333333333333333
v=O6bQkAZkyuM,28 WONDERFUL HACKS THAT ARE PRACTICALLY GENIUS,1460,900,3910338,46,7,0,6,0,2,6.571428571428571,1,1,1.0
v=-CHBPbgzwFU,100 ESSENTIAL KITCHEN TRICKS AND DIYs,1460,2700,1662039,37,6,0,4,0,1,6.166666666666667,1,1,0.0
v=mfGU16yWBDI,15 TRICKS TO LOSE WEIGHT EFFORTLESSLY,1460,1080,447315,37,6,0,5,0,1,6.166666666666667,1,1,0.0
v=pOsElq7hHX8,5 COOL AND SIMPLE DIY FIDGET SPINNERS,1460,463,519552,37,7,0,6,0,1,5.285714285714286,1,1,0.175
v=3fb3YB7V5ac,30 SIMPLE WAYS TO SAVE DAMAGED OBJECTS,1460,1020,2976797,38,7,0,6,0,1,5.428571428571429,1,1,0.0
v=81K8dJT0Ypc,10 SURPRISING TESTS THAT'LL REVEAL THE TRUTH ABOUT YOU,1460,900,1578041,54,9,1,8,0,4,6.0,1,1,0.7
v=n7ooSuojb9I,13 CHILD SAFETY TIPS EVERY PARENT WILL APPRECIATE,1460,889,260185,49,8,0,7,0,1,6.125,1,1,0.0
v=tpUVgh_c_jM,26 FUNNY NEW WAYS TO USE EVERYDAY ITEMS,1460,900,11903888,39,8,0,7,0,1,4.875,1,1,0.0621212121212121
v=WOX2VPaCfsI,8 GREAT TIPS TO LOOK YOUNGER,1460,900,169048,28,6,0,5,0,1,4.666666666666667,1,1,0.4
v=mXAc7tzCNWA,15 ODDLY SATISFYING CRAFTS AND DIYs,1460,960,592236,35,6,0,4,0,1,5.833333333333333,1,1,0.5
v=CvBhl3uINS0,19 EGG HACKS THAT'LL ACTUALLY MAKE YOUR LIFE EASIER,1460,655,4980999,51,9,1,8,0,2,5.666666666666667,1,1,0.0
v=Sy0tkz-VZHw,11 THINGS THAT POISON YOUR LIFE,1460,900,661562,31,6,0,5,0,2,5.166666666666667,1,1,0.0
v=mCBKshmaloI,20 AWESOME DIY IDEAS FOR YOUR GARDEN,1460,900,7837480,36,7,0,6,0,2,5.142857142857143,1,1,1.0
v=yxviTLVjvDQ,37 TOTALLY BRILLIANT HOME REPAIR TRICKS,1460,900,19708484,39,6,0,5,0,0,6.5,1,1,0.9
v=tZRBPJBuwDI,12 PROVEN WAYS TO HELP YOU BEAT INSOMNIA,1460,889,1385058,40,8,0,7,0,2,5.0,1,1,0.0
v=2v96o2NQpWI,35 UPLIFTING FACTS ABOUT UNIVERSE YOU HAD NO IDEA ABOUT,1460,2400,292887,55,10,0,9,0,5,5.5,1,1,0.0
v=DvVlWWzGoq0,13 COOL AND EASY PRANKS AND DIYs YOU SHOULD TRY,1460,486,5748739,47,10,0,8,0,4,4.7,1,1,0.3916666666666666
v=DWEBaejzcok,15 SURPRISING THINGS YOU DIDN'T KNOW ABOUT YOUR BODY,1460,899,952403,52,9,1,8,0,4,5.777777777777778,1,1,0.7
v=IeD0AKYucFY,34 KITCHEN HACKS FEW PEOPLE KNOW OF,1460,900,2555190,35,7,0,6,0,2,5.0,1,1,-0.2
v=_xiZrsRSZ9o,TOP-100 BEST LIFE HACKS AND DIYs,1460,2820,42004897,32,6,1,5,0,1,5.333333333333333,1,0,1.0
v=H59gmcV6dpc,10 TIPS FOR A HEALTHY BACK AND STRONG SPINE,1460,679,281836,43,9,0,8,0,3,4.777777777777778,1,1,0.3111111111111111
v=tkIkuUw-Jy4,16 MIND-BLOWING FIRE TRICKS YOU CAN DO AT HOME,1460,869,1521556,46,9,1,8,0,4,5.111111111111111,1,1,0.0
v=UeJm1yCz2sg,27 FANTASTIC THINGS TO MAKE WITH GLUE GUN,1460,960,14670631,41,8,0,7,0,2,5.125,1,1,0.4
v=m46BLkiTmB0,12 THINGS YOU SHOULD KNOW ABOUT PUBLIC OPINION,1460,960,317806,46,8,0,7,0,3,5.75,1,1,0.0
v=Q0A3NgE0bZ8,22 BEST ALUMINUM FOIL HACKS,1460,441,3922652,27,5,0,4,0,0,5.4,1,1,1.0
v=MkyeSClrlss,20 WEIRD LIFE HACKS FOR WOMEN YOU MUST KNOW,1460,900,6441025,43,9,0,8,0,2,4.777777777777778,1,1,-0.5
v=G1CNz8-UUoA,12 REASONS TO GET PHYSICALLY ACTIVE,1460,900,118388,35,6,0,5,0,1,5.833333333333333,1,1,-0.1333333333333333
v=LrA-0IcOYFo,13 AMAZING CHEMICAL HACKS AND FACTS,1460,960,178123,35,6,0,5,0,1,5.833333333333333,1,1,0.6000000000000001
v=jGJEUUdbFZc,18 GENIUS HACKS EVERY LAZY PARENT CAN'T LIVE WITHOUT,1460,803,2270774,52,9,1,8,0,0,5.777777777777778,1,1,-0.0568181818181818
v=FhFyyNE-qXA,11 SIGNS YOU'VE FINALLY FOUND LOVE,1460,900,211054,34,6,1,5,0,1,5.666666666666667,1,1,0.25
v=yUOm2kZqqAg,21 GENIUS IDEAS TO SOLVE EVERYDAY DIFFICULTIES,1460,1140,1392618,46,7,0,6,0,1,6.571428571428571,1,1,-0.2
v=S62SADw1isQ,28 MOST INSANE LIFE HACKS YOU CAN'T MISS,1460,1260,6099770,40,8,1,7,0,2,5.0,1,1,-0.25
v=MQaNjKG5WaI,12 CAR TRIP TIPS FOR A SMOOTH RIDE,1460,900,110079,34,8,0,7,0,2,4.25,1,1,0.4
v=ljo9wLDR4Ek,22 AMAZING DIYs YOU CAN MAKE AT HOME,1460,866,691649,36,8,0,6,0,3,4.5,1,1,0.6000000000000001
v=X3Jh0VV2Fio,37 INCREDIBLE COOKING HACKS THAT'LL MAKE YOU A KITCHEN PRO,1460,1320,3964014,58,10,1,9,0,3,5.8,1,1,0.9
v=r7CK0zKh-vU,11 CRUCIAL TIPS FOR THE PERFECT SMILE,1460,509,923565,37,7,0,6,0,2,5.285714285714286,1,1,0.4333333333333333
v=afk9uvEOxMQ,14 COMPLETELY AWESOME PARTY IDEAS,1460,777,1480999,33,5,0,4,0,0,6.6,1,1,1.0
v=8V6OSVJQVf8,17 TRICKS TO LOOK GORGEOUS IN ANY SITUATION,1460,900,15669029,43,8,0,7,0,3,5.375,1,1,0.7
v=swPBezZMtr4,13 MUST-KNOW BEACH HACKS THAT'LL SAVE YOUR SUMMER,1460,900,785472,49,8,2,7,0,2,6.125,1,1,0.0
v=NCb4zKptph0,19 COOL AND EASY DIY PHONE ACCESSORIES,1460,900,638266,38,7,0,6,0,1,5.428571428571429,1,1,0.3916666666666666
v=gAtS4L_lhv4,40 UNEXPECTED LIFE HACKS TO IMPROVE YOUR DAY,1460,1080,64201107,44,8,0,7,0,2,5.5,1,1,0.1
v=TyHOYq-ZHz8,9 EXERCISES TO TEST HOW FAST YOUR BRAIN IS,1460,546,1710560,42,9,0,8,0,4,4.666666666666667,1,1,0.2
v=7ftVLvnVO_4,13 CREATIVE LIFE HACKS FOR YOUR SHOES YOU CAN'T MISS,1460,622,884061,52,10,1,9,0,3,5.2,1,1,0.5
v=60N4PVZdUd0,20 GREATEST HAIR HACKS EVERYONE SHOULD KNOW,1460,900,5829178,43,7,0,6,0,1,6.142857142857143,1,1,1.0
v=mhw3ohWPYx8,"17 SIGNS THAT YOU'VE FOUND ""THE ONE""",1460,700,438569,36,7,3,6,0,2,5.142857142857143,1,1,0.0
v=UPjLhOr7d44,27 ONE-MINUTE CLEANING TRICKS THAT WORK MAGIC,1460,683,673196,45,7,1,6,0,1,6.428571428571429,1,1,0.5
v=hXlGgzQ-7ug,23 UNBELIEVABLE BEAUTY HACKS YOU CAN ACTUALLY USE,1460,1020,7557744,49,8,0,7,0,2,6.125,1,1,-0.125
v=2fzIOEdma1c,12 SIGNS YOUR BODY IS CRYING FOR HELP,1460,1020,296631,37,8,0,7,0,3,4.625,1,1,-0.2
v=YdknfWbCfKk,23 GREATEST MAGIC TRICKS FINALLY REVEALED,1460,900,15785211,41,6,0,5,0,0,6.833333333333333,1,1,0.5
v=gzl5RW8OZTs,23 SURVIVAL TIPS YOU MUST KNOW,1460,864,318350,30,6,0,5,0,1,5.0,1,1,0.0
v=9lfdycYD0Xw,21 SHOCKING AND FUNNY FACTS THEY DIDN'T TEACH YOU AT SCHOOL,1460,960,4583206,59,11,1,10,0,5,5.363636363636363,1,1,-0.375
v=PYLzSE9rmd0,13 MISTAKES WE ALL MAKE,1460,900,808749,23,5,0,4,0,2,4.6,1,1,0.0
v=1vuzAceIaLI,20 USEFUL PIECES OF ADVICE BEFORE GOING ON A TRIP,1460,900,2166698,49,10,0,9,0,4,4.9,1,1,0.3
v=JHFWNXIRRbY,HOW TO GET A STRONG BODY IN JUST 40 MINUTES,1460,2340,315029,43,10,0,9,0,5,4.3,1,0,0.4333333333333333
v=O4Ncnj_ZAlc,20 AMAZINGLY SIMPLE DIY HOME DECOR IDEAS,1460,960,1468742,40,7,0,6,0,0,5.714285714285714,1,1,0.0
v=-7VZuCmQ000,26 INGENIOUS TRICKS TO ORGANIZE YOUR HOUSE,1460,1140,4081524,42,7,0,6,0,2,6.0,1,1,0.5
v=k1bsMMvwuz0,13 WAYS TO PRESERVE YOUR YOUTH AND BEAUTY,1460,900,127812,41,8,0,7,0,3,5.125,1,1,0.0
v=NGqYKApCKkc,40 BEST HACKS AND CRAFTS TO RENOVATE YOUR APARTMENT,1460,1860,629700,51,9,0,8,0,3,5.666666666666667,1,1,1.0
v=lB6wZdY_Tzc,22 USEFUL HACKS WITH BATTERIES AND MAGNETS,1460,623,427499,42,7,0,6,0,2,6.0,1,1,0.3
v=YoSWrP02syU,24 GREATEST TIPS ON HOW TO FINALLY START LIVING ALONE,1460,900,481085,53,10,0,9,0,3,5.3,1,1,0.5
v=mZVo6bjYEWs,17 UNEXPECTEDLY GENIUS HOUSEHOLD HACKS,1460,815,910539,38,5,0,4,0,0,7.6,1,1,0.1
v=T8bnEXKz0Bo,16 TIPS TO TAKE YOUR PHOTOS TO THE NEXT LEVEL,1460,591,810010,45,10,0,9,0,4,4.5,1,1,0.0
v=SuetWmbzXJE,12 HEART-WARMING STORIES ABOUT OUR PARENTS,1460,1140,146283,42,6,1,5,0,2,7.0,1,1,0.0
v=xeD-4CQy8p4,36 LIFE HACKS THAT ARE BORDERLINE GENIUS,1460,1140,8371892,40,7,0,6,0,2,5.714285714285714,1,1,0.0
v=r7jX54GNMDA,11 TRIED AND TESTED TIPS FOR HEALTHY SLEEP,1460,879,3264528,42,8,0,7,0,2,5.25,1,1,0.5
v=peZkQlqPtTk,11 TESTED CLEANING TIPS AND TRICKS THAT WORK,1460,900,752057,44,8,0,7,0,2,5.5,1,1,0.0
v=VvnFfMxb8Ro,14 SMARTPHONE FEATURES AND DIYs MOST USERS HAVE NO IDEA ABOUT,1460,900,992651,61,11,0,9,0,5,5.545454545454546,1,1,0.5
v=-VdzVGPaWqE,18 TIPS TO PICK THE BEST CLOTHES FOR YOUR BODY TYPE,1460,900,2137551,51,11,0,10,0,4,4.636363636363637,1,1,1.0
v=Md8rZ4XOM9Q,21 CREATIVE AND EASY RECIPES YOU MUST TRY,1460,900,2839430,41,8,0,7,0,2,5.125,1,1,0.4666666666666667
v=jsi68FfKaGQ,21 EXTREMELY EASY WAYS TO REUSE PLASTIC BOTTLES,1460,900,576178,47,8,0,7,0,1,5.875,1,1,0.4333333333333333
v=PVnWLafxBtI,17 SURVIVAL HACKS THAT MIGHT SAVE YOUR LIFE,1460,900,655171,43,8,0,7,0,2,5.375,1,1,0.0
v=2OOYS3Gh6xc,9 TIPS TO HELP YOUR SKIN LOOK PERFECT,1460,900,230348,37,8,0,7,0,2,4.625,1,1,1.0
v=mkQs8Jxbbf4,29 SIMPLE LIFE HACKS THAT ACTUALLY WORK,1460,1140,3670009,39,7,0,6,0,1,5.571428571428571,1,1,0.0
v=KcN41s-wXKo,12 BEST TESTS TO REVEAL YOUR PERSONALITY TYPE,1460,900,14885944,45,8,0,7,0,2,5.625,1,1,1.0
v=ByRMsX7cEYA,27 THINGS YOU KEEP DOING WRONG EVERY DAY,1460,900,12473296,40,8,0,7,0,2,5.0,1,1,-0.5
v=aL-dGBK6Yto,13 PRICELESS TRICKS TO LOOK GORGEOUS ON A BUDGET,1460,1140,5644592,48,9,0,8,0,3,5.333333333333333,1,1,0.85
v=4DyikmxLb8Y,10 THINGS YOU WILL REGRET IN 10 YEARS,1460,900,363271,37,8,0,6,0,3,4.625,1,1,0.0
v=L00FvXASNWI,15 INCREDIBLE HAIRSTYLES YOU CAN MAKE IN LESS THAN A MINUTE,1460,872,1019525,59,11,0,10,0,5,5.363636363636363,1,1,0.3666666666666667
v=ieogx3FS5fU,THE 25 SIMPLEST WAYS TO GET RID OF COMMON STAINS,1460,900,808268,48,10,0,9,0,3,4.8,1,0,-0.3
v=6ecYHzRMsiw,10 AMAZING THINGS TO DO WHEN IT'S RAINING OUTSIDE,1460,960,375721,49,9,1,8,0,4,5.444444444444445,1,1,0.3
v=d6NvDNDeIpc,20 BRILLIANT FOOD HACKS THAT'LL CHANGE THE WAY YOU EAT,1460,900,2841061,54,10,1,9,0,3,5.4,1,1,0.9
v=nKfDLimaNoY,12 FUNNY YET TRUTHFUL STORIES ON HOW TO BE A GOOD FATHER,1460,1020,425833,56,12,0,11,0,5,4.666666666666667,1,1,0.4833333333333333
v=PCUikWrc4cM,17 BEST SUMMER PARTY HACKS YOU'VE EVER SEEN,1460,829,1142277,43,8,1,7,0,1,5.375,1,1,1.0
v=Txkw8-WDeWc,13 CUTEST DIYs YOU CAN MAKE AT HOME || DIY GIANT NUTELLA CRAFT,1460,900,16057102,62,13,2,10,0,3,4.769230769230769,1,1,0.0
v=0pdp-3lZodk,13 GENIUS LIFE HACKS FOR SUPER MOMS,1460,960,8456209,35,7,0,6,0,1,5.0,1,1,0.3333333333333333
v=7qKcXH7X4AQ,20 AWESOME EXPERIMENTS AND TRICKS YOU NEED TO SHOW YOUR FRIENDS,1460,900,4316529,63,11,0,10,0,4,5.727272727272728,1,1,1.0
v=g2-Kr3sG3FE,18 AMAZING SUMMER CRAFTS YOU HAVE TO TRY,1460,887,894664,40,8,0,7,0,3,5.0,1,1,0.6000000000000001
v=QZrnBln_cEE,14 FUNNY FACTS ABOUT WOMEN AND RELATIONSHIPS YOU CAN RELATE TO,1460,892,7015149,62,11,0,10,0,5,5.636363636363637,1,1,0.25
v=ZDQQXF-6CE0,23 COOL HACKS THAT'LL COST YOU LESS THAN A DOLLAR,1460,1020,5693397,49,10,1,9,0,4,4.9,1,1,0.0916666666666666
v=EJD-89W-zDw,11 ASTONISHING FACTS ABOUT FRUITS AND VEGETABLES,1460,853,210639,48,7,0,6,0,2,6.857142857142857,1,1,0.5
v=CiGCWyyc_qU,11 THINGS YOU SHOULD ALWAYS CARRY WITH YOU,1460,960,539688,42,8,0,7,0,4,5.25,1,1,0.0
v=i_UW8T_moyc,15 GENIUS TRICKS THE INTERNET DOESN'T KNOW ABOUT YET,1460,1020,3018853,52,9,1,8,0,3,5.777777777777778,1,1,0.0
v=tmEngC7M6B0,20 CRUCIAL TIPS TO RAISE A CHILD YOU MUST KNOW,1460,2700,339144,46,10,0,9,0,3,4.6,1,1,0.0
v=yZYlmVR9VCc,15 STUNNING NEW WAYS TO USE OLD TRASH,1460,960,10954023,37,8,0,7,0,1,4.625,1,1,0.2454545454545454
v=M7qe1P6q8os,17 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE MAGIC,1460,900,2327301,48,8,0,7,0,1,6.0,1,1,0.4666666666666667
v=IM0AjqwxWy8,16 PRICELESS TIPS TO MAKE YOUR DAY MORE EFFECTIVE,1460,900,1054168,49,9,0,8,0,3,5.444444444444445,1,1,0.7000000000000001
v=6IIbIv3EW7U,12 THINGS WHOSE PURPOSE WE COULD NEVER HAVE GUESSED,1460,900,819328,51,9,0,8,0,2,5.666666666666667,1,1,0.0
v=loHoDMsFymI,19 AWESOMELY EASY DIY CLOTHING HACKS THAT'LL SAVE YOUR TIME AND MONEY,1460,960,8458822,69,12,1,11,0,3,5.75,1,1,0.4333333333333333
v=JURGYCYyumc,16 SECRETS THE BEAUTY INDUSTRY DOESN'T WANT YOU TO KNOW,1460,900,7149198,55,10,1,9,0,4,5.5,1,1,0.0
v=WqMesP1TOJI,27 CRAZY HACKS FOR TOTAL GEEKS,1460,1080,790875,30,6,0,5,0,1,5.0,1,1,-0.3
v=Z2wpWGxcVxs,17 COOL THINGS YOU CAN MAKE WITH GLUE GUN,1460,900,39968720,41,9,0,8,0,3,4.555555555555555,1,1,0.35
v=PKVjXOLcC5s,8 INCREDIBLE PSYCOLOGY TRICKS TO INFLUENCE PEOPLE,1460,900,162808,49,7,0,6,0,1,7.0,1,1,0.9
v=SRDtUVhsGlw,14 TRULY MAGICAL EXPERIMENTS AND CRAFTS YOU CAN DO AT HOME,1460,481,292621,58,11,0,10,0,5,5.2727272727272725,1,1,0.5
v=iSwIeTWjNew,25 HACKS WITH THINGS WOMEN ALWAYS CARRY IN THEIR BAGS,1460,900,23257712,53,10,0,9,0,3,5.3,1,1,0.0
v=6LCar4tgJjA,11 TRULY AMAZING ILLUSIONS THAT'LL TRICK YOUR BRAIN,1460,690,921553,51,8,1,7,0,2,6.375,1,1,0.6000000000000001
v=AWU7clTt4sw,14 GENIUS TRICKS WITH FRUITS AND VEGETABLES TO MAKE YOUR LIFE EASIER,1460,900,262605,68,12,0,11,0,4,5.666666666666667,1,1,0.0
v=CXZ3FbqlMa8,14 ASTONISHING RANDOM FACTS THAT SEEM FAKE AT FIRST GLANCE,1460,1080,730057,58,10,0,9,0,2,5.8,1,1,-0.0625
v=2i4D7VN-nwM,7 AMAZING AND EASY DIYs ANYONE CAN MAKE,1460,578,1598103,39,8,0,6,0,2,4.875,1,1,0.5166666666666667
v=jySrwZc4sZo,16 FUNNY HACKS THAT WORK MAGIC,1460,858,178057735,30,6,0,5,0,1,5.0,1,1,0.375
v=X0lshBcuIYQ,11 FUNNY YET TRUE STORUES ON HOW OUR LIVES CHANGE WHEN WE GROW UP,1460,766,3706017,65,14,0,13,0,6,4.642857142857143,1,1,0.3
v=PJpuShNH7rM,11 COOL NEW WAYS TO USE NAIL POLISH,1460,342,2287626,35,8,0,7,0,1,4.375,1,1,0.2431818181818181
v=b3zfRddgqb0,15 HACKS AND CRAFTS EVERY STUDENT SHOULD KNOW,1460,900,6329280,45,8,0,7,0,2,5.625,1,1,0.0
v=PSMriJCzet8,16 THINGS ALL COUPLES DO BUT WILL NEVER ADMIT TO,1460,900,1033250,48,10,0,9,0,5,4.8,1,1,0.0
v=3o7N_0kZBpA,40 CRAZIEST DIYs AND LIFE HACKS YOU'VE EVER SEEN || HOT GLUE GLOVES,1460,1140,8313542,67,13,3,10,0,2,5.153846153846154,1,1,0.25
v=7NrRk2OUDE0,10 THINGS MEN AND WOMEN DO DIFFERENTLY,1460,702,893641,38,7,0,6,0,2,5.428571428571429,1,1,0.0
v=WvtvQemdRao,20 GORGEOUS DIY LAMPS YOU CAN CREATE FROM EVERYDAY OBJECTS,1460,900,3690851,58,10,0,9,0,3,5.8,1,1,0.2499999999999999
v=JRhmt3Lwp-E,23 RIDICULOUS HACKS TO TRY RIGHT NOW,1460,960,559524,36,7,0,6,0,2,5.142857142857143,1,1,-0.0238095238095238
v=hmlbKd3zF6U,10 DISTURBING FACTS ABOUT JUNK FOOD,1460,887,970518,35,6,0,5,0,1,5.833333333333333,1,1,-0.5
v=Au4pW6uC5ak,12 SIMPLE CLEANING HACKS FOR YOUR HOUSE,1460,900,487543,39,7,0,6,0,2,5.571428571428571,1,1,0.0
v=3RlewbrsFnk,10 LAZY BEAUTY HACKS TO TRY RIGHT NOW,1460,900,715880,37,8,0,7,0,2,4.625,1,1,0.0178571428571428
v=rmjVfML-Pvw,7 TEETH FACTS YOU HAD NO IDEA ABOUT,1460,416,302317,35,8,0,7,0,4,4.375,1,1,0.0
v=ShsLYxqxWhs,12 EASY AND HELPFUL DIY TECH HACKS,1460,824,475946,34,7,0,6,0,1,4.857142857142857,1,1,0.4333333333333333
v=BTTbTmlE-nc,6 AMAZING AND EASY DIY SPINNERS || CANDLE FIDGET SPINNER,1460,900,1286539,56,10,2,8,0,1,5.6,1,1,0.5166666666666667
v=FokQeBTm8sE,10 ASTONISHING FACTS ABOUT YOUR BODY,1460,897,117044,36,6,0,5,0,2,6.0,1,1,0.5
v=rqh4HpB6aRY,19 INCREDIBLY USEFUL HOME DIYs ANYONE CAN MAKE,1460,1020,4636723,46,8,0,6,0,1,5.75,1,1,0.3
v=6Lho00mg_v8,36 LIFE HACKS THAT'LL CHANGE YOUR LIFE FOREVER,1460,1080,13553848,46,8,1,7,0,2,5.75,1,1,0.0
v=8DTc6tntQC0,12 AWESOME TIPS TO MAKE YOUR FEET LOOK FABULOUS,1460,885,2052282,47,9,0,8,0,2,5.222222222222222,1,1,0.7
v=ioKFTVbGZqI,12 MIND-BLOWING THINGS YOUR BODY SAYS ABOUT YOU,1460,960,391969,47,8,1,7,0,3,5.875,1,1,0.0
v=CktITQ9E3J8,20 GENIUS SOLUTIONS FOR EVERYDAY PROBLEMS,1460,1200,1206875,41,6,0,5,0,1,6.833333333333333,1,1,-0.2
v=Wp7mt9a78sk,8 UNIQUE WAYS TO EXPRESS YOUR LOVE,1460,900,119801,34,7,0,6,0,2,4.857142857142857,1,1,0.4375
v=EZM0m0REmns,30 TRULY SMART FIXES FOR EVERY CLOTHING EMERGENCY,1460,1020,2832455,49,8,0,7,0,1,6.125,1,1,0.2142857142857142
v=GscQhQGn8bs,27 INGENIOUSLY EASY HACKS YOU'VE NEVER SEEN BEFORE,1460,1200,8221124,50,8,1,7,0,2,6.25,1,1,0.4333333333333333
v=7sz0YrDgHVc,15 EASY EXERCISES TO GET SLENDER LEGS,1460,960,104108,37,7,0,6,0,1,5.285714285714286,1,1,0.4333333333333333
v=sXLXfuz8umw,15 COOL DIY IDEAS YOU'D LIKE TO MAKE YOURSELF || DIY FIDGET SPINNER,1460,900,2001071,67,13,3,11,0,3,5.153846153846154,1,1,0.35
v=Sr2hKOWN67w,"24 KITCHEN HACKS THAT'LL SAVE YOUR TIME, MONEY AND HASSLE",1460,960,4477795,57,10,2,9,0,3,5.7,1,1,0.0
v=j2cu5jxOnq8,10 SIGNALS FROM OUR BODIES THAT NEED TO BE TAKEN SERIOUSLY,1460,2340,88081,58,11,0,10,0,5,5.2727272727272725,1,1,-0.3333333333333333
v=op4lmebNo0o,16 EASY EXPERIMENTS AND DIYs YOU'D ACTUALLY WANT TO TRY,1460,900,13421209,55,10,1,8,0,3,5.5,1,1,0.2166666666666666
v=eiNwpzXYnhc,28 LIFE HACKS YOU REALLY NEED TO KNOW,1460,1080,1979279,37,8,0,7,0,2,4.625,1,1,0.2
v=wxEN15TiAE8,8 THINGS YOUR HANDS CAN TELL ABOUT YOU || HAND HACKS,1460,960,366545,52,11,2,9,0,4,4.727272727272728,1,1,0.0
v=u_pCividO_A,19 ASTOUNDING FACTS ABOUT HUMAN BODY,1460,960,112132,36,6,0,5,0,1,6.0,1,1,0.3
v=RbFaKK8m5JE,18 COMPLETELY USELESS BUT GENIUS  HACKS,1460,809,306762,39,6,0,5,0,1,6.5,1,1,-0.5
v=VwhNUcFEJSA,14 BRILLIANT WAYS TO USE OLD TOYS,1460,900,10414895,33,7,0,6,0,1,4.714285714285714,1,1,0.5
v=_FHw8OwRvT4,ULTIMATE 5-MINUTE CRAFTS COMPILATION || ALL-TIME BEST HACKS AND CRAFTS,1460,3540,14068719,70,10,4,9,0,1,7.0,1,0,0.5
v=ZwVPsoQJq5Q,15 ASTONISHING YET SIMPLE LIFE HACKS WITH EGGS,1460,576,1047820,46,8,0,7,0,1,5.75,1,1,0.25
v=BQp1b4Nlzrs,13 PROVEN WAYS TO BEAT PROCRASTINATION,1460,900,109000,38,6,0,5,0,1,6.333333333333333,1,1,0.0
v=6GuraSOMhQg,24 SIMPLE DIYs THAT ARE BETTER THAN STORE-BOUGHT ONES,1460,1020,877481,53,9,1,7,0,3,5.888888888888889,1,1,0.25
v=kbfB7xRMu1c,13 EASY PHOTO HACKS TO MAKE EVERY PICTURE LOOK PROFESSIONAL,1460,616,391277,59,10,0,9,0,1,5.9,1,1,0.2666666666666666
v=pEx3B0YTAUA,13 SIDE EFFECTS OF ALCOHOL YOU HAD NO IDEA ABOUT,1460,513,115959,48,10,0,9,0,5,4.8,1,1,0.0
v=NhZbadRondk,18 CRAZY COOL  ACTIVITIES YOU'D ACTUALLY WANT TO TRY,1460,1320,576171,52,9,1,8,0,2,5.777777777777778,1,1,-0.0833333333333333
v=zdap07uOHXw,12 UNIVERSITY HACKS THAT'LL MAKE YOUR LIFE EASIER,1460,781,142680,49,8,1,7,0,2,6.125,1,1,0.0
v=SqHur7Cga58,9 TIPS AND TRICKS TO START LIVING YOUR BEST RIGHT NOW,1460,900,106449,53,11,0,10,0,4,4.818181818181818,1,1,0.6428571428571428
